order_id,products
112473,None
112545,47209
112579,28934
112644,24852
112653,None
112666,21137
112733,None
112823,None
112860,13176
112875,None
112892,None
112965,None
113000,None
113009,34969
113098,13176
113107,None
113167,13176
113239,31553
113243,None
113245,13176
113291,34126
113304,49683
113337,None
113463,21903
113476,24852
113478,21137
113480,28204
113518,45488
113569,None
113605,13176
113675,24852
113717,21137
113725,None
113749,33147
113776,26209
113912,None
113975,13176
113984,17794
113988,21137
114014,21137
114080,None
114089,17008
114093,None
114124,16797
114196,16797
114223,None
114320,27344
114357,33000
114408,28842
114477,None
114586,13176
114749,22935
114792,13176
114803,45622
114828,47626
114839,21137
114875,2536
115006,13176
115061,49235
115080,14633
115136,16797
115229,22935
115251,24852
115316,22935
115359,None
115390,None
115489,13176
115555,21137
115559,None
115605,24852
115809,29487
115829,21903
115832,21903
115870,24852
115872,13176
115965,196
116099,None
116118,46056
116153,16797
116155,30776
116284,13176
116521,None
116668,16797
116670,44632
116675,None
116692,24852
116704,19677
116838,13176
116863,24852
116890,None
116952,None
116968,24852
117055,None
117066,13176
117118,27845
117147,24964
117169,13176
117173,None
117181,None
117256,44632
117281,None
117303,16797
117323,8193
117333,21903
117423,4210
117440,24852
117449,22935
117464,24852
117579,13176
117624,None
117678,None
117706,46650
117820,280
117836,21903
117840,None
117906,49683
118042,13176
118096,48335
118137,None
118344,13176
118394,13176
118451,45007
118472,24852
118596,47977
118676,26348
118714,33572
118721,None
118756,21903
118802,None
118808,13176
118821,24852
118851,24838
118909,13176
118978,None
119109,24852
119112,27323
119163,None
119201,1117
119332,21137
119368,47209
119388,None
119443,None
119455,3957
119496,35221
119508,24852
119526,23909
119539,None
119644,24852
119656,47366
119691,24852
119739,None
119764,21903
119797,None
119880,10017
119925,329
119935,None
120014,13176
120157,6184
120189,None
120319,19660
120321,22935
120386,1463
120387,24852
120477,13176
120486,49215
120498,24852
120515,None
120547,None
120548,None
120588,13176
120614,28204
120648,11782
120681,None
120779,45190
120783,47209
120787,4957
120812,13176
120826,45167
120896,24852
120906,None
121060,21137
121070,49235
121168,24852
121184,11123
121192,49235
121210,13176
121348,19660
121379,33198
121440,33198
121516,None
121577,32655
121615,31506
121625,24852
121748,None
121778,24852
121841,41950
121856,23288
121919,None
121952,24852
122096,None
122108,21903
122123,None
122150,4920
122264,24852
122269,None
122291,40604
122302,49683
122305,None
122307,24852
122427,21903
122441,130
122460,47209
122520,2120
122651,None
122718,None
122737,24852
122744,13176
122747,None
122748,41950
122784,21292
122794,None
122813,13176
122881,None
122939,None
123000,24852
123088,47626
123099,27966
123101,26604
123109,None
123180,48679
123213,22935
123256,47209
123290,None
123304,None
123315,24852
123344,21137
123375,13176
123377,24852
123453,24852
123511,13176
123527,13176
123610,13176
123641,21137
123709,32478
123802,21137
123876,13176
123904,13176
123923,5782
123939,33198
123995,4210
124001,None
124004,None
124179,41290
124259,13176
124293,24852
124397,13176
124449,None
124476,None
124517,19660
124583,25466
124641,19904
124651,None
124652,24852
124679,None
124715,24852
124808,24852
124849,42972
124863,49683
124867,47626
124938,13176
125001,24852
125108,28985
125140,13176
125161,19348
125167,26209
125207,329
125277,None
125301,24852
125308,13176
125320,13176
125362,8277
125452,46979
125468,13176
125541,47766
125576,43789
125588,3298
125596,24852
125606,13176
125667,5450
125732,24852
125736,24852
125837,13176
125867,24852
125877,None
125990,24852
126017,12341
126039,9076
126118,24852
126160,24489
126231,24852
126297,46149
126311,13176
126395,5785
126459,None
126468,43352
126663,13176
126710,21137
126725,None
126736,None
126911,None
126981,24852
127067,44632
127099,None
127144,None
127168,8518
127379,9076
127430,None
127448,25890
127620,30021
127623,None
127643,None
127703,None
127706,13176
127814,37656
127823,9007
127834,None
127846,13176
128007,13176
128009,24964
128017,None
128034,47209
128037,24852
128111,24852
128129,21903
128151,27966
128176,28199
128193,19660
128259,46820
128285,47766
128309,13176
128324,26209
128387,None
128410,13176
128469,27966
128496,None
128570,45066
128582,21903
128612,30406
128615,24852
128718,47626
128812,5077
128913,22963
128924,24852
128936,41950
129088,2966
129093,6532
129098,13176
129113,13176
129134,None
129225,41844
129297,None
129315,24852
129340,None
129360,None
129368,13176
129408,28934
129456,None
129488,None
129568,21137
129597,44142
129649,None
129728,47626
129769,13176
129822,13176
129863,24852
129880,23909
129895,196
129911,10032
129957,21019
129977,39275
129997,24852
130164,47766
130190,None
130203,24852
130360,None
130368,None
130516,47626
130566,None
130577,None
130618,44632
130622,13176
130704,None
130728,13176
130753,47209
130858,27966
130880,24852
130966,24852
131010,None
131012,24852
131031,27966
131045,24852
131084,22935
131129,34126
131149,None
131270,196
131292,None
131356,None
131462,13176
131478,40199
131540,24852
131593,24852
131670,24852
131689,None
131980,47209
132098,32691
132107,24852
132285,13870
132328,13176
132352,13176
132356,6878
132402,None
132474,16797
132478,13176
132486,47626
132526,None
132587,36691
132618,47766
132752,24852
132835,21137
132848,25371
132870,None
132880,13176
132998,35263
133005,24852
133025,None
133072,13176
133111,24852
133113,21903
133120,47766
133157,24852
133189,31717
133340,None
133381,9387
133448,13176
133453,30391
133460,32303
133489,24852
133527,24852
133533,None
133551,24852
133570,None
133589,None
133668,5782
133761,13176
133817,49235
133820,47209
133852,47977
133864,16797
133878,39275
133891,47209
134069,None
134084,37919
134114,42834
134156,21616
134242,6348
134275,None
134369,13176
134371,30391
134386,None
134413,24852
134534,47209
134543,4920
134643,None
134669,None
134674,13176
134704,13176
134756,24852
134809,24852
134833,31343
134908,None
134915,49235
134930,13176
134959,21137
135003,49235
135074,None
135080,35221
135096,None
135146,None
135225,27156
135227,24852
135264,24852
135289,24852
135348,24852
135516,24852
135659,13176
135677,47626
135700,24852
135763,13176
135773,24852
135855,24852
135856,24852
135881,47766
135919,None
136016,None
136084,33000
136127,4605
136205,21137
136224,24852
136247,None
136254,24852
136362,None
136376,44683
136416,21903
136472,47766
136510,13176
136537,43295
136564,47626
136588,24852
136665,8859
136733,None
136769,21137
136783,45
136818,None
136872,44632
136892,22935
136931,None
136938,None
136977,None
136998,None
137071,44765
137129,None
137226,None
137252,196
137306,21137
137328,26209
137358,24852
137381,24852
137382,23516
137404,5450
137492,None
137516,None
137565,23909
137646,None
137649,None
137663,24852
137687,13176
137698,47626
137699,24852
137766,34358
137804,24852
137834,24852
137899,None
137916,None
137955,43352
137973,43961
138135,None
138229,24964
138233,24852
138263,37158
138282,13176
138317,16797
138320,45061
138325,24852
138367,33000
138392,34969
138399,28204
138407,13176
138483,24852
138500,196
138546,47766
138627,45007
138707,24852
138719,13176
138724,34969
138734,24852
138756,24852
138775,24852
138782,4920
138788,196
138790,13083
138816,None
138881,None
138915,24852
138920,42460
138942,24852
138946,16797
138971,47766
139031,None
139101,None
139164,47766
139217,44632
139323,5876
139345,24852
139368,None
139379,8859
139394,None
139420,47766
139487,31506
139511,13176
139532,21903
139568,None
139580,13176
139655,24852
139718,13176
139747,35951
139803,13176
139849,None
139899,None
139904,21137
139907,27845
139913,41950
139922,8518
139936,44632
139970,14114
139986,None
140015,24852
140096,None
140129,9076
140152,None
140217,44632
140231,47626
140253,21137
140320,None
140324,None
140335,24852
140388,24852
140394,3856
140453,24852
140589,24852
140611,39275
140644,13176
140675,8277
140769,21137
140800,None
140812,13176
140942,21903
140971,40706
140976,21903
141033,None
141048,13176
141103,None
141116,None
141129,9124
141131,47209
141174,None
141367,25659
141382,432
141543,13176
141560,None
141594,26209
141611,47766
141613,None
141728,47209
141807,13176
141904,13176
141933,None
142002,6615
142013,13176
142081,21903
142175,49235
142203,13176
142204,None
142291,10957
142358,21903
142379,8859
142409,47626
142460,24852
142484,24852
142577,36011
142694,27104
142726,42701
142729,None
142731,8230
142747,4957
142778,48395
142801,19660
142885,None
142946,None
143040,26209
143045,None
143082,None
143132,None
143158,21137
143174,8277
143187,27966
143194,24852
143211,None
143248,28204
143276,None
143314,None
143322,47766
143364,24852
143417,24852
143476,None
143581,None
143620,30353
143683,None
143692,26209
143709,22610
143787,24852
143788,20955
143805,24852
143813,None
143849,None
143871,13176
143885,29487
143903,None
143914,5479
143977,27086
143984,13176
144047,13388
144172,13176
144207,13176
144276,33273
144288,24852
144336,27966
144374,8193
144404,47626
144479,21903
144494,47626
144564,24852
144667,24852
144750,13176
144780,28204
144807,44632
144863,1940
144907,24852
144921,None
144926,None
144966,22935
144967,24852
145029,21903
145103,47209
145175,21616
145355,21137
145450,None
145501,12341
145531,24852
145652,24852
145670,24852
145705,34217
145809,21137
145812,None
145888,37646
145894,24852
145966,None
145971,None
145978,None
146109,13176
146159,47766
146188,5876
146258,13176
146303,26165
146345,24852
146404,10749
146424,29503
146462,21137
146465,21137
146512,21903
146562,24852
146612,21137
146700,30561
146783,1940
146787,21137
146841,6184
146880,None
146910,33198
147002,None
147026,7026
147081,47626
147098,13176
147128,24852
147163,None
147184,26317
147216,47209
147218,24852
147253,196
147370,40706
147418,None
147475,24852
147598,11461
147621,None
147643,None
147649,42441
147697,13176
147766,None
147781,4149
147806,5258
147948,None
148150,13176
148179,22935
148212,21903
148253,39877
148275,19894
148533,None
148556,7781
148563,13176
148634,None
148726,45948
148745,38300
148755,None
148776,13176
148793,24852
148834,None
148881,21903
148891,43154
148892,24852
148954,13176
148971,None
149029,None
149100,21137
149107,24852
149146,47626
149159,13176
149167,None
149269,43739
149278,24852
149360,None
149363,None
149373,None
149380,None
149411,47766
149472,21903
149492,27156
149505,4920
149528,13176
149597,13176
149627,None
149673,24852
149674,24852
149685,24852
149719,None
149721,24852
149793,22935
149794,44142
149856,24852
149936,5077
150062,30391
150155,None
150165,13176
150238,23734
150433,32689
150443,44825
150458,49235
150461,39275
150523,None
150537,13176
150562,13176
150616,None
150623,None
150651,47766
150703,10957
150712,13176
150807,24852
150920,47209
151001,24852
151083,29487
151106,None
151160,24964
151210,13176
151231,33147
151321,None
151412,24852
151449,21137
151488,2078
151582,None
151772,None
151773,13176
151786,13176
151849,24852
151878,24852
151968,42719
151975,49235
151985,24852
152009,24852
152020,26165
152048,9387
152079,None
152086,24852
152088,17794
152092,35221
152111,13176
152135,13176
152148,47209
152186,24852
152203,24852
152271,None
152364,21137
152431,None
152498,13176
152518,9292
152522,47626
152535,None
152655,16797
152674,None
152681,24852
152720,32650
152739,None
152838,None
152846,None
152911,48946
153010,42701
153036,None
153125,None
153140,None
153199,13176
153209,21616
153221,26209
153250,24852
153275,24852
153302,19348
153354,13535
153454,13176
153473,None
153524,13176
153624,47766
153657,None
153726,21137
153819,24852
153845,28204
153908,24852
153911,3957
154006,None
154019,8277
154046,24852
154097,21903
154107,None
154134,None
154206,45007
154219,24852
154247,47766
154272,20518
154287,13176
154304,None
154315,24852
154324,13176
154361,49235
154377,24838
154563,None
154570,13176
154579,24852
154684,None
154723,49235
154734,24852
154775,24852
154840,9076
154864,None
154878,24852
154886,13176
154908,21137
154960,24852
154974,40706
155111,16797
155119,24852
155163,24852
155218,23909
155249,47626
155342,43631
155480,None
155561,16797
155591,24852
155671,24838
155679,None
155711,21333
155753,49235
155789,None
155805,27966
155836,27966
155900,13176
155931,47209
155941,12916
155951,None
156038,24852
156061,24852
156095,24852
156108,33754
156111,21137
156128,4605
156144,27966
156156,24852
156226,13176
156288,47209
156391,10957
156481,None
156695,21137
156820,None
156929,31506
156939,36011
156940,None
156989,24852
157000,18610
157021,24852
157052,27845
157072,6224
157206,13176
157291,10673
157295,21137
157340,21288
157345,12745
157360,24852
157477,24852
157563,7021
157621,45066
157657,6184
157683,13176
157744,None
157785,None
157853,24852
157860,4920
157964,13176
158009,21903
158015,None
158051,13176
158091,44632
158101,24852
158227,24852
158246,24852
158468,24852
158593,24852
158608,None
158704,38383
158755,13176
158761,24852
